,Date,DISTRICT,Weather Condition
2885,2020-11-19,Bhaktapur,Clear
2886,2020-11-20,Bhaktapur,Clear
2887,2020-11-21,Bhaktapur,Clear
2888,2020-11-22,Bhaktapur,Clear
2889,2020-11-23,Bhaktapur,Clear
2890,2020-11-24,Bhaktapur,Clear
2891,2020-11-25,Bhaktapur,Clear
2892,2020-11-26,Bhaktapur,Clear
2893,2020-11-27,Bhaktapur,Clear
2894,2020-11-28,Bhaktapur,Clear
2895,2020-11-29,Bhaktapur,Clear
2896,2020-11-30,Bhaktapur,Clear
2897,2020-12-01,Bhaktapur,Clear
2898,2020-12-02,Bhaktapur,Clear
2899,2020-12-03,Bhaktapur,Clear
2900,2020-12-04,Bhaktapur,Clear
2901,2020-12-05,Bhaktapur,Clear
2902,2020-12-06,Bhaktapur,Clear
2903,2020-12-07,Bhaktapur,Clear
2904,2020-12-08,Bhaktapur,Clear
2905,2020-12-09,Bhaktapur,Clear
2906,2020-12-10,Bhaktapur,Clear
2907,2020-12-11,Bhaktapur,Clear
2908,2020-12-12,Bhaktapur,Clear
2909,2020-12-13,Bhaktapur,Clear
2910,2020-12-14,Bhaktapur,Clear
2911,2020-12-15,Bhaktapur,Clear
2912,2020-12-16,Bhaktapur,Clear
2913,2020-12-17,Bhaktapur,Clear
2914,2020-12-18,Bhaktapur,Clear
2915,2020-12-19,Bhaktapur,Clear
2916,2020-12-20,Bhaktapur,Clear
2917,2020-12-21,Bhaktapur,Clear
2918,2020-12-22,Bhaktapur,Clear
2919,2020-12-23,Bhaktapur,Clear
2920,2020-12-24,Bhaktapur,Clear
2921,2020-12-25,Bhaktapur,Clear
2922,2020-12-26,Bhaktapur,Clear
2923,2020-12-27,Bhaktapur,Clear
2924,2020-12-28,Bhaktapur,Clear
2925,2020-12-29,Bhaktapur,Clear
2926,2020-12-30,Bhaktapur,Clear
2927,2020-12-31,Bhaktapur,Clear
2928,2020-01-01,Chitawan,Clear
2929,2020-01-02,Chitawan,Clear
2930,2020-01-03,Chitawan,Clear
2931,2020-01-04,Chitawan,Clear
2932,2020-01-05,Chitawan,Clear
2933,2020-01-06,Chitawan,Clear
2934,2020-01-07,Chitawan,Clear
2935,2020-01-08,Chitawan,Clear
2936,2020-01-09,Chitawan,Clear
2937,2020-01-10,Chitawan,Clear
2938,2020-01-11,Chitawan,Clear
2939,2020-01-12,Chitawan,Clear
2940,2020-01-13,Chitawan,Clear
2941,2020-01-14,Chitawan,Clear
2942,2020-01-15,Chitawan,Clear
2943,2020-01-16,Chitawan,Clear
2944,2020-01-17,Chitawan,Clear
2945,2020-01-18,Chitawan,Clear
2946,2020-01-19,Chitawan,Clear
2947,2020-01-20,Chitawan,Clear
2948,2020-01-21,Chitawan,Clear
2949,2020-01-22,Chitawan,Clear
2950,2020-01-23,Chitawan,Clear
2951,2020-01-24,Chitawan,Clear
2952,2020-01-25,Chitawan,Clear
2953,2020-01-26,Chitawan,Clear
2954,2020-01-27,Chitawan,Clear
2955,2020-01-28,Chitawan,Clear
2956,2020-01-29,Chitawan,Clear
2957,2020-01-30,Chitawan,Clear
2958,2020-01-31,Chitawan,Clear
2959,2020-02-01,Chitawan,Clear
2960,2020-02-02,Chitawan,Clear
2961,2020-02-03,Chitawan,Clear
2962,2020-02-04,Chitawan,Clear
2963,2020-02-05,Chitawan,Clear
2964,2020-02-06,Chitawan,Clear
2965,2020-02-07,Chitawan,Clear
2966,2020-02-08,Chitawan,Clear
2967,2020-02-09,Chitawan,Clear
2968,2020-02-10,Chitawan,Clear
2969,2020-02-11,Chitawan,Clear
2970,2020-02-12,Chitawan,Clear
2971,2020-02-13,Chitawan,Clear
2972,2020-02-14,Chitawan,Clear
2973,2020-02-15,Chitawan,Clear
2974,2020-02-16,Chitawan,Clear
2975,2020-02-17,Chitawan,Clear
2976,2020-02-18,Chitawan,Clear
2977,2020-02-19,Chitawan,Clear
2978,2020-02-20,Chitawan,Clear
2979,2020-02-21,Chitawan,Clear
2980,2020-02-22,Chitawan,Clear
2981,2020-02-23,Chitawan,Clear
2982,2020-02-24,Chitawan,Clear
2983,2020-02-25,Chitawan,Clear
2984,2020-02-26,Chitawan,Clear
2985,2020-02-27,Chitawan,Clear
2986,2020-02-28,Chitawan,Clear
2987,2020-02-29,Chitawan,Clear
2988,2020-03-01,Chitawan,Clear
2989,2020-03-02,Chitawan,Clear
2990,2020-03-03,Chitawan,Clear
2991,2020-03-04,Chitawan,Clear
2992,2020-03-05,Chitawan,Clear
2993,2020-03-06,Chitawan,Clear
2994,2020-03-07,Chitawan,Clear
2995,2020-03-08,Chitawan,Clear
2996,2020-03-09,Chitawan,Clear
2997,2020-03-10,Chitawan,Clear
2998,2020-03-11,Chitawan,Clear
2999,2020-03-12,Chitawan,Clear
3000,2020-03-13,Chitawan,Clear
3001,2020-03-14,Chitawan,Clear
3002,2020-03-15,Chitawan,Clear
3003,2020-03-16,Chitawan,Clear
3004,2020-03-17,Chitawan,Clear
3005,2020-03-18,Chitawan,Clear
3006,2020-03-19,Chitawan,Clear
3007,2020-03-20,Chitawan,Clear
3008,2020-03-21,Chitawan,Clear
3009,2020-03-22,Chitawan,Clear
3010,2020-03-23,Chitawan,Clear
3011,2020-03-24,Chitawan,Clear
3012,2020-03-25,Chitawan,Clear
3013,2020-03-26,Chitawan,Clear
3014,2020-03-27,Chitawan,Clear
3015,2020-03-28,Chitawan,Clear
3016,2020-03-29,Chitawan,Clear
3017,2020-03-30,Chitawan,Clear
3018,2020-03-31,Chitawan,Clear
3019,2020-04-01,Chitawan,Clear
3020,2020-04-02,Chitawan,Clear
3021,2020-04-03,Chitawan,Clear
3022,2020-04-04,Chitawan,Clear
3023,2020-04-05,Chitawan,Clear
3024,2020-04-06,Chitawan,Clear
3025,2020-04-07,Chitawan,Clear
3026,2020-04-08,Chitawan,Clear
3027,2020-04-09,Chitawan,Clear
3028,2020-04-10,Chitawan,Clear
3029,2020-04-11,Chitawan,Clear
3030,2020-04-12,Chitawan,Clear
3031,2020-04-13,Chitawan,Clear
3032,2020-04-14,Chitawan,Clear
3033,2020-04-15,Chitawan,Clear
3034,2020-04-16,Chitawan,Clear
3035,2020-04-17,Chitawan,Clear
3036,2020-04-18,Chitawan,Clear
3037,2020-04-19,Chitawan,Clear
3038,2020-04-20,Chitawan,Clear
3039,2020-04-21,Chitawan,Clear
3040,2020-04-22,Chitawan,Clear
3041,2020-04-23,Chitawan,Clear
3042,2020-04-24,Chitawan,Clear
3043,2020-04-25,Chitawan,Clear
3044,2020-04-26,Chitawan,Clear
3045,2020-04-27,Chitawan,Clear
3046,2020-04-28,Chitawan,Clear
3047,2020-04-29,Chitawan,Clear
3048,2020-04-30,Chitawan,Clear
3049,2020-05-01,Chitawan,Clear
3050,2020-05-02,Chitawan,Clear
3051,2020-05-03,Chitawan,Clear
3052,2020-05-04,Chitawan,Clear
3053,2020-05-05,Chitawan,Clear
3054,2020-05-06,Chitawan,Clear
3055,2020-05-07,Chitawan,Clear
3056,2020-05-08,Chitawan,Clear
3057,2020-05-09,Chitawan,Clear
3058,2020-05-10,Chitawan,Clear
3059,2020-05-11,Chitawan,Clear
3060,2020-05-12,Chitawan,Clear
3061,2020-05-13,Chitawan,Clear
3062,2020-05-14,Chitawan,Clear
3063,2020-05-15,Chitawan,Clear
3064,2020-05-16,Chitawan,Clear
3065,2020-05-17,Chitawan,Clear
3066,2020-05-18,Chitawan,Clear
3067,2020-05-19,Chitawan,Clear
3068,2020-05-20,Chitawan,Clear
3069,2020-05-21,Chitawan,Clear
3070,2020-05-22,Chitawan,Clear
3071,2020-05-23,Chitawan,Clear
3072,2020-05-24,Chitawan,Clear
3073,2020-05-25,Chitawan,Clear
3074,2020-05-26,Chitawan,Clear
3075,2020-05-27,Chitawan,Clear
3076,2020-05-28,Chitawan,Clear
3077,2020-05-29,Chitawan,Clear
3078,2020-05-30,Chitawan,Clear
3079,2020-05-31,Chitawan,Clear
3080,2020-06-01,Chitawan,Clear
3081,2020-06-02,Chitawan,Clear
3082,2020-06-03,Chitawan,Clear
3083,2020-06-04,Chitawan,Clear
3084,2020-06-05,Chitawan,Clear
3085,2020-06-06,Chitawan,Clear
3086,2020-06-07,Chitawan,Clear
3087,2020-06-08,Chitawan,Clear
3088,2020-06-09,Chitawan,Clear
3089,2020-06-10,Chitawan,Clear
3090,2020-06-11,Chitawan,Clear
3091,2020-06-12,Chitawan,Clear
3092,2020-06-13,Chitawan,Clear
3093,2020-06-14,Chitawan,Clear
3094,2020-06-15,Chitawan,Rainy
3095,2020-06-16,Chitawan,Clear
3096,2020-06-17,Chitawan,Clear
3097,2020-06-18,Chitawan,Rainy
3098,2020-06-19,Chitawan,Rainy
3099,2020-06-20,Chitawan,Clear
3100,2020-06-21,Chitawan,Rainy
3101,2020-06-22,Chitawan,Rainy
3102,2020-06-23,Chitawan,Rainy
3103,2020-06-24,Chitawan,Rainy
3104,2020-06-25,Chitawan,Rainy
3105,2020-06-26,Chitawan,Rainy
3106,2020-06-27,Chitawan,Rainy
3107,2020-06-28,Chitawan,Rainy
3108,2020-06-29,Chitawan,Rainy
3109,2020-06-30,Chitawan,Rainy
3110,2020-07-01,Chitawan,Rainy
3111,2020-07-02,Chitawan,Rainy
3112,2020-07-03,Chitawan,Rainy
3113,2020-07-04,Chitawan,Rainy
3114,2020-07-05,Chitawan,Rainy
3115,2020-07-06,Chitawan,Rainy
3116,2020-07-07,Chitawan,Rainy
3117,2020-07-08,Chitawan,Rainy
3118,2020-07-09,Chitawan,Rainy
3119,2020-07-10,Chitawan,Rainy
3120,2020-07-11,Chitawan,Rainy
3121,2020-07-12,Chitawan,Rainy
3122,2020-07-13,Chitawan,Rainy
3123,2020-07-14,Chitawan,Rainy
3124,2020-07-15,Chitawan,Rainy
3125,2020-07-16,Chitawan,Rainy
3126,2020-07-17,Chitawan,Rainy
3127,2020-07-18,Chitawan,Rainy
3128,2020-07-19,Chitawan,Rainy
3129,2020-07-20,Chitawan,Rainy
3130,2020-07-21,Chitawan,Rainy
3131,2020-07-22,Chitawan,Rainy
3132,2020-07-23,Chitawan,Rainy
3133,2020-07-24,Chitawan,Rainy
3134,2020-07-25,Chitawan,Rainy
3135,2020-07-26,Chitawan,Rainy
3136,2020-07-27,Chitawan,Rainy
3137,2020-07-28,Chitawan,Rainy
3138,2020-07-29,Chitawan,Rainy
3139,2020-07-30,Chitawan,Rainy
3140,2020-07-31,Chitawan,Rainy
3141,2020-08-01,Chitawan,Rainy
3142,2020-08-02,Chitawan,Rainy
3143,2020-08-03,Chitawan,Rainy
3144,2020-08-04,Chitawan,Rainy
3145,2020-08-05,Chitawan,Rainy
3146,2020-08-06,Chitawan,Rainy
3147,2020-08-07,Chitawan,Rainy
3148,2020-08-08,Chitawan,Rainy
3149,2020-08-09,Chitawan,Rainy
3150,2020-08-10,Chitawan,Rainy
3151,2020-08-11,Chitawan,Rainy
3152,2020-08-12,Chitawan,Rainy
3153,2020-08-13,Chitawan,Rainy
3154,2020-08-14,Chitawan,Rainy
3155,2020-08-15,Chitawan,Rainy
3156,2020-08-16,Chitawan,Rainy
3157,2020-08-17,Chitawan,Rainy
3158,2020-08-18,Chitawan,Rainy
3159,2020-08-19,Chitawan,Rainy
3160,2020-08-20,Chitawan,Rainy
3161,2020-08-21,Chitawan,Rainy
3162,2020-08-22,Chitawan,Rainy
3163,2020-08-23,Chitawan,Rainy
3164,2020-08-24,Chitawan,Rainy
3165,2020-08-25,Chitawan,Rainy
3166,2020-08-26,Chitawan,Rainy
3167,2020-08-27,Chitawan,Rainy
3168,2020-08-28,Chitawan,Rainy
3169,2020-08-29,Chitawan,Rainy
3170,2020-08-30,Chitawan,Rainy
3171,2020-08-31,Chitawan,Rainy
3172,2020-09-01,Chitawan,Rainy
3173,2020-09-02,Chitawan,Rainy
3174,2020-09-03,Chitawan,Rainy
3175,2020-09-04,Chitawan,Rainy
3176,2020-09-05,Chitawan,Rainy
3177,2020-09-06,Chitawan,Rainy
3178,2020-09-07,Chitawan,Rainy
3179,2020-09-08,Chitawan,Rainy
3180,2020-09-09,Chitawan,Rainy
3181,2020-09-10,Chitawan,Rainy
3182,2020-09-11,Chitawan,Rainy
3183,2020-09-12,Chitawan,Rainy
3184,2020-09-13,Chitawan,Rainy
3185,2020-09-14,Chitawan,Rainy
3186,2020-09-15,Chitawan,Rainy
3187,2020-09-16,Chitawan,Cloudy
3188,2020-09-17,Chitawan,Cloudy
3189,2020-09-18,Chitawan,Rainy
3190,2020-09-19,Chitawan,Cloudy
3191,2020-09-20,Chitawan,Rainy
3192,2020-09-21,Chitawan,Cloudy
3193,2020-09-22,Chitawan,Cloudy
3194,2020-09-23,Chitawan,Cloudy
3195,2020-09-24,Chitawan,Cloudy
3196,2020-09-25,Chitawan,Cloudy
3197,2020-09-26,Chitawan,Cloudy
3198,2020-09-27,Chitawan,Cloudy
3199,2020-09-28,Chitawan,Cloudy
3200,2020-09-29,Chitawan,Cloudy
3201,2020-09-30,Chitawan,Cloudy
3202,2020-10-01,Chitawan,Cloudy
3203,2020-10-02,Chitawan,Cloudy
3204,2020-10-03,Chitawan,Cloudy
3205,2020-10-04,Chitawan,Cloudy
3206,2020-10-05,Chitawan,Clear
3207,2020-10-06,Chitawan,Clear
3208,2020-10-07,Chitawan,Cloudy
3209,2020-10-08,Chitawan,Cloudy
3210,2020-10-09,Chitawan,Clear
3211,2020-10-10,Chitawan,Clear
3212,2020-10-11,Chitawan,Clear
3213,2020-10-12,Chitawan,Clear
3214,2020-10-13,Chitawan,Clear
3215,2020-10-14,Chitawan,Clear
3216,2020-10-15,Chitawan,Clear
3217,2020-10-16,Chitawan,Clear
3218,2020-10-17,Chitawan,Clear
3219,2020-10-18,Chitawan,Clear
3220,2020-10-19,Chitawan,Clear
3221,2020-10-20,Chitawan,Clear
3222,2020-10-21,Chitawan,Clear
3223,2020-10-22,Chitawan,Clear
3224,2020-10-23,Chitawan,Clear
3225,2020-10-24,Chitawan,Clear
3226,2020-10-25,Chitawan,Clear
3227,2020-10-26,Chitawan,Clear
3228,2020-10-27,Chitawan,Clear
3229,2020-10-28,Chitawan,Clear
3230,2020-10-29,Chitawan,Clear
3231,2020-10-30,Chitawan,Clear
3232,2020-10-31,Chitawan,Clear
3233,2020-11-01,Chitawan,Clear
3234,2020-11-02,Chitawan,Clear
3235,2020-11-03,Chitawan,Clear
3236,2020-11-04,Chitawan,Clear
3237,2020-11-05,Chitawan,Clear
3238,2020-11-06,Chitawan,Clear
3239,2020-11-07,Chitawan,Clear
3240,2020-11-08,Chitawan,Clear
3241,2020-11-09,Chitawan,Clear
3242,2020-11-10,Chitawan,Clear
3243,2020-11-11,Chitawan,Clear
3244,2020-11-12,Chitawan,Clear
3245,2020-11-13,Chitawan,Clear
3246,2020-11-14,Chitawan,Clear
3247,2020-11-15,Chitawan,Clear
3248,2020-11-16,Chitawan,Clear
3249,2020-11-17,Chitawan,Clear
3250,2020-11-18,Chitawan,Clear
3251,2020-11-19,Chitawan,Clear
3252,2020-11-20,Chitawan,Clear
3253,2020-11-21,Chitawan,Clear
3254,2020-11-22,Chitawan,Clear
3255,2020-11-23,Chitawan,Clear
3256,2020-11-24,Chitawan,Clear
3257,2020-11-25,Chitawan,Clear
3258,2020-11-26,Chitawan,Clear
3259,2020-11-27,Chitawan,Clear
3260,2020-11-28,Chitawan,Clear
3261,2020-11-29,Chitawan,Clear
3262,2020-11-30,Chitawan,Clear
3263,2020-12-01,Chitawan,Clear
3264,2020-12-02,Chitawan,Clear
3265,2020-12-03,Chitawan,Clear
3266,2020-12-04,Chitawan,Clear
3267,2020-12-05,Chitawan,Clear
3268,2020-12-06,Chitawan,Clear
3269,2020-12-07,Chitawan,Clear
3270,2020-12-08,Chitawan,Clear
3271,2020-12-09,Chitawan,Clear
3272,2020-12-10,Chitawan,Clear
3273,2020-12-11,Chitawan,Clear
3274,2020-12-12,Chitawan,Clear
3275,2020-12-13,Chitawan,Clear
3276,2020-12-14,Chitawan,Clear
3277,2020-12-15,Chitawan,Clear
3278,2020-12-16,Chitawan,Clear
3279,2020-12-17,Chitawan,Clear
3280,2020-12-18,Chitawan,Clear
3281,2020-12-19,Chitawan,Clear
3282,2020-12-20,Chitawan,Clear
3283,2020-12-21,Chitawan,Clear
3284,2020-12-22,Chitawan,Clear
3285,2020-12-23,Chitawan,Clear
3286,2020-12-24,Chitawan,Clear
3287,2020-12-25,Chitawan,Clear
3288,2020-12-26,Chitawan,Clear
3289,2020-12-27,Chitawan,Clear
3290,2020-12-28,Chitawan,Clear
3291,2020-12-29,Chitawan,Clear
3292,2020-12-30,Chitawan,Clear
3293,2020-12-31,Chitawan,Clear
3294,2020-01-01,Dadeldhura,Clear
3295,2020-01-02,Dadeldhura,Clear
3296,2020-01-03,Dadeldhura,Clear
3297,2020-01-04,Dadeldhura,Clear
3298,2020-01-05,Dadeldhura,Clear
3299,2020-01-06,Dadeldhura,Clear
3300,2020-01-07,Dadeldhura,Clear
3301,2020-01-08,Dadeldhura,Clear
3302,2020-01-09,Dadeldhura,Clear
3303,2020-01-10,Dadeldhura,Clear
3304,2020-01-11,Dadeldhura,Clear
3305,2020-01-12,Dadeldhura,Clear
3306,2020-01-13,Dadeldhura,Clear
3307,2020-01-14,Dadeldhura,Clear
3308,2020-01-15,Dadeldhura,Clear
3309,2020-01-16,Dadeldhura,Clear
3310,2020-01-17,Dadeldhura,Clear
3311,2020-01-18,Dadeldhura,Clear
3312,2020-01-19,Dadeldhura,Clear
3313,2020-01-20,Dadeldhura,Clear
3314,2020-01-21,Dadeldhura,Clear
3315,2020-01-22,Dadeldhura,Clear
3316,2020-01-23,Dadeldhura,Clear
3317,2020-01-24,Dadeldhura,Clear
3318,2020-01-25,Dadeldhura,Clear
3319,2020-01-26,Dadeldhura,Clear
3320,2020-01-27,Dadeldhura,Clear
3321,2020-01-28,Dadeldhura,Clear
3322,2020-01-29,Dadeldhura,Clear
3323,2020-01-30,Dadeldhura,Clear
3324,2020-01-31,Dadeldhura,Clear
3325,2020-02-01,Dadeldhura,Clear
3326,2020-02-02,Dadeldhura,Clear
3327,2020-02-03,Dadeldhura,Clear
3328,2020-02-04,Dadeldhura,Clear
3329,2020-02-05,Dadeldhura,Clear
3330,2020-02-06,Dadeldhura,Clear
3331,2020-02-07,Dadeldhura,Clear
3332,2020-02-08,Dadeldhura,Clear
3333,2020-02-09,Dadeldhura,Clear
3334,2020-02-10,Dadeldhura,Clear
3335,2020-02-11,Dadeldhura,Clear
3336,2020-02-12,Dadeldhura,Clear
3337,2020-02-13,Dadeldhura,Clear
3338,2020-02-14,Dadeldhura,Clear
3339,2020-02-15,Dadeldhura,Clear
3340,2020-02-16,Dadeldhura,Clear
3341,2020-02-17,Dadeldhura,Clear
3342,2020-02-18,Dadeldhura,Clear
3343,2020-02-19,Dadeldhura,Clear
3344,2020-02-20,Dadeldhura,Clear
3345,2020-02-21,Dadeldhura,Clear
3346,2020-02-22,Dadeldhura,Clear
3347,2020-02-23,Dadeldhura,Clear
3348,2020-02-24,Dadeldhura,Clear
3349,2020-02-25,Dadeldhura,Clear
3350,2020-02-26,Dadeldhura,Clear
3351,2020-02-27,Dadeldhura,Clear
3352,2020-02-28,Dadeldhura,Clear
3353,2020-02-29,Dadeldhura,Clear
3354,2020-03-01,Dadeldhura,Clear
3355,2020-03-02,Dadeldhura,Clear
3356,2020-03-03,Dadeldhura,Clear
3357,2020-03-04,Dadeldhura,Clear
3358,2020-03-05,Dadeldhura,Clear
3359,2020-03-06,Dadeldhura,Clear
3360,2020-03-07,Dadeldhura,Clear
3361,2020-03-08,Dadeldhura,Clear
3362,2020-03-09,Dadeldhura,Clear
3363,2020-03-10,Dadeldhura,Clear
3364,2020-03-11,Dadeldhura,Clear
3365,2020-03-12,Dadeldhura,Clear
3366,2020-03-13,Dadeldhura,Clear
3367,2020-03-14,Dadeldhura,Clear
3368,2020-03-15,Dadeldhura,Clear
3369,2020-03-16,Dadeldhura,Clear
3370,2020-03-17,Dadeldhura,Clear
3371,2020-03-18,Dadeldhura,Clear
3372,2020-03-19,Dadeldhura,Clear
3373,2020-03-20,Dadeldhura,Clear
3374,2020-03-21,Dadeldhura,Clear
3375,2020-03-22,Dadeldhura,Clear
3376,2020-03-23,Dadeldhura,Clear
3377,2020-03-24,Dadeldhura,Clear
3378,2020-03-25,Dadeldhura,Clear
3379,2020-03-26,Dadeldhura,Clear
3380,2020-03-27,Dadeldhura,Clear
3381,2020-03-28,Dadeldhura,Clear
3382,2020-03-29,Dadeldhura,Clear
3383,2020-03-30,Dadeldhura,Clear
3384,2020-03-31,Dadeldhura,Clear
3385,2020-04-01,Dadeldhura,Clear
3386,2020-04-02,Dadeldhura,Clear
3387,2020-04-03,Dadeldhura,Clear
3388,2020-04-04,Dadeldhura,Clear
3389,2020-04-05,Dadeldhura,Clear
3390,2020-04-06,Dadeldhura,Clear
3391,2020-04-07,Dadeldhura,Clear
3392,2020-04-08,Dadeldhura,Clear
3393,2020-04-09,Dadeldhura,Clear
3394,2020-04-10,Dadeldhura,Clear
3395,2020-04-11,Dadeldhura,Clear
3396,2020-04-12,Dadeldhura,Clear
3397,2020-04-13,Dadeldhura,Clear
3398,2020-04-14,Dadeldhura,Clear
3399,2020-04-15,Dadeldhura,Clear
3400,2020-04-16,Dadeldhura,Clear
3401,2020-04-17,Dadeldhura,Clear
3402,2020-04-18,Dadeldhura,Clear
3403,2020-04-19,Dadeldhura,Clear
3404,2020-04-20,Dadeldhura,Clear
3405,2020-04-21,Dadeldhura,Clear
3406,2020-04-22,Dadeldhura,Clear
3407,2020-04-23,Dadeldhura,Clear
3408,2020-04-24,Dadeldhura,Clear
3409,2020-04-25,Dadeldhura,Clear
3410,2020-04-26,Dadeldhura,Clear
3411,2020-04-27,Dadeldhura,Clear
3412,2020-04-28,Dadeldhura,Clear
3413,2020-04-29,Dadeldhura,Clear
3414,2020-04-30,Dadeldhura,Clear
3415,2020-05-01,Dadeldhura,Clear
3416,2020-05-02,Dadeldhura,Clear
3417,2020-05-03,Dadeldhura,Clear
3418,2020-05-04,Dadeldhura,Clear
3419,2020-05-05,Dadeldhura,Clear
3420,2020-05-06,Dadeldhura,Clear
3421,2020-05-07,Dadeldhura,Clear
3422,2020-05-08,Dadeldhura,Clear
3423,2020-05-09,Dadeldhura,Clear
3424,2020-05-10,Dadeldhura,Clear
3425,2020-05-11,Dadeldhura,Clear
3426,2020-05-12,Dadeldhura,Clear
3427,2020-05-13,Dadeldhura,Clear
3428,2020-05-14,Dadeldhura,Clear
3429,2020-05-15,Dadeldhura,Clear
3430,2020-05-16,Dadeldhura,Clear
3431,2020-05-17,Dadeldhura,Clear
3432,2020-05-18,Dadeldhura,Clear
3433,2020-05-19,Dadeldhura,Clear
3434,2020-05-20,Dadeldhura,Clear
3435,2020-05-21,Dadeldhura,Clear
3436,2020-05-22,Dadeldhura,Clear
3437,2020-05-23,Dadeldhura,Clear
3438,2020-05-24,Dadeldhura,Clear
3439,2020-05-25,Dadeldhura,Clear
3440,2020-05-26,Dadeldhura,Clear
3441,2020-05-27,Dadeldhura,Clear
3442,2020-05-28,Dadeldhura,Clear
3443,2020-05-29,Dadeldhura,Clear
3444,2020-05-30,Dadeldhura,Clear
3445,2020-05-31,Dadeldhura,Clear
3446,2020-06-01,Dadeldhura,Clear
3447,2020-06-02,Dadeldhura,Clear
3448,2020-06-03,Dadeldhura,Clear
3449,2020-06-04,Dadeldhura,Clear
3450,2020-06-05,Dadeldhura,Clear
3451,2020-06-06,Dadeldhura,Clear
3452,2020-06-07,Dadeldhura,Clear
3453,2020-06-08,Dadeldhura,Clear
3454,2020-06-09,Dadeldhura,Clear
3455,2020-06-10,Dadeldhura,Clear
3456,2020-06-11,Dadeldhura,Clear
3457,2020-06-12,Dadeldhura,Clear
3458,2020-06-13,Dadeldhura,Clear
3459,2020-06-14,Dadeldhura,Clear
3460,2020-06-15,Dadeldhura,Clear
3461,2020-06-16,Dadeldhura,Clear
3462,2020-06-17,Dadeldhura,Clear
3463,2020-06-18,Dadeldhura,Clear
3464,2020-06-19,Dadeldhura,Clear
3465,2020-06-20,Dadeldhura,Clear
3466,2020-06-21,Dadeldhura,Clear
3467,2020-06-22,Dadeldhura,Clear
3468,2020-06-23,Dadeldhura,Clear
3469,2020-06-24,Dadeldhura,Rainy
3470,2020-06-25,Dadeldhura,Rainy
3471,2020-06-26,Dadeldhura,Rainy
3472,2020-06-27,Dadeldhura,Rainy
3473,2020-06-28,Dadeldhura,Rainy
3474,2020-06-29,Dadeldhura,Rainy
3475,2020-06-30,Dadeldhura,Rainy
3476,2020-07-01,Dadeldhura,Rainy
3477,2020-07-02,Dadeldhura,Rainy
3478,2020-07-03,Dadeldhura,Rainy
3479,2020-07-04,Dadeldhura,Rainy
3480,2020-07-05,Dadeldhura,Rainy
3481,2020-07-06,Dadeldhura,Rainy
3482,2020-07-07,Dadeldhura,Rainy
3483,2020-07-08,Dadeldhura,Rainy
3484,2020-07-09,Dadeldhura,Rainy
3485,2020-07-10,Dadeldhura,Rainy
3486,2020-07-11,Dadeldhura,Rainy
3487,2020-07-12,Dadeldhura,Rainy
3488,2020-07-13,Dadeldhura,Rainy
3489,2020-07-14,Dadeldhura,Rainy
3490,2020-07-15,Dadeldhura,Rainy
3491,2020-07-16,Dadeldhura,Rainy
3492,2020-07-17,Dadeldhura,Rainy
3493,2020-07-18,Dadeldhura,Rainy
3494,2020-07-19,Dadeldhura,Rainy
3495,2020-07-20,Dadeldhura,Rainy
3496,2020-07-21,Dadeldhura,Rainy
3497,2020-07-22,Dadeldhura,Rainy
3498,2020-07-23,Dadeldhura,Rainy
3499,2020-07-24,Dadeldhura,Rainy
3500,2020-07-25,Dadeldhura,Rainy
3501,2020-07-26,Dadeldhura,Rainy
3502,2020-07-27,Dadeldhura,Rainy
3503,2020-07-28,Dadeldhura,Rainy
3504,2020-07-29,Dadeldhura,Rainy
3505,2020-07-30,Dadeldhura,Rainy
3506,2020-07-31,Dadeldhura,Rainy
3507,2020-08-01,Dadeldhura,Rainy
3508,2020-08-02,Dadeldhura,Rainy
3509,2020-08-03,Dadeldhura,Rainy
3510,2020-08-04,Dadeldhura,Rainy
3511,2020-08-05,Dadeldhura,Rainy
3512,2020-08-06,Dadeldhura,Rainy
3513,2020-08-07,Dadeldhura,Rainy
3514,2020-08-08,Dadeldhura,Rainy
3515,2020-08-09,Dadeldhura,Rainy
3516,2020-08-10,Dadeldhura,Rainy
3517,2020-08-11,Dadeldhura,Rainy
3518,2020-08-12,Dadeldhura,Rainy
3519,2020-08-13,Dadeldhura,Rainy
3520,2020-08-14,Dadeldhura,Rainy
3521,2020-08-15,Dadeldhura,Rainy
3522,2020-08-16,Dadeldhura,Rainy
3523,2020-08-17,Dadeldhura,Rainy
3524,2020-08-18,Dadeldhura,Rainy
3525,2020-08-19,Dadeldhura,Rainy
3526,2020-08-20,Dadeldhura,Rainy
3527,2020-08-21,Dadeldhura,Rainy
3528,2020-08-22,Dadeldhura,Rainy
3529,2020-08-23,Dadeldhura,Rainy
3530,2020-08-24,Dadeldhura,Rainy
3531,2020-08-25,Dadeldhura,Rainy
3532,2020-08-26,Dadeldhura,Rainy
3533,2020-08-27,Dadeldhura,Rainy
3534,2020-08-28,Dadeldhura,Rainy
3535,2020-08-29,Dadeldhura,Rainy
3536,2020-08-30,Dadeldhura,Rainy
3537,2020-08-31,Dadeldhura,Rainy
3538,2020-09-01,Dadeldhura,Rainy
3539,2020-09-02,Dadeldhura,Rainy
3540,2020-09-03,Dadeldhura,Rainy
3541,2020-09-04,Dadeldhura,Cloudy
3542,2020-09-05,Dadeldhura,Rainy
3543,2020-09-06,Dadeldhura,Rainy
